customer_id,age,region,preferred_channel,monthly_transactions_avg,avg_monthly_balance,num_products_held,digital_adoption_score,credit_card_issued,loan_taken,Age_group,Balance_Category,month,monthly_transactions,Month_Name,Active Customer
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-05-2023,24,May,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-06-2023,25,June,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-07-2023,27,July,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-08-2023,28,August,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-09-2023,31,September,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-10-2023,26,October,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-11-2023,24,November,Yes
CUST101458,54,East,ATM,20,33051,1,0.69,0,0,46-60,Medium,01-12-2023,25,December,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-01-2022,27,January,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-02-2022,29,February,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-03-2022,31,March,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-04-2022,31,April,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-05-2022,31,May,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-06-2022,33,June,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-07-2022,27,July,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-08-2022,29,August,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-09-2022,24,September,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-10-2022,23,October,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-11-2022,25,November,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-12-2022,21,December,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-01-2023,20,January,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-02-2023,26,February,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-03-2023,22,March,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-04-2023,30,April,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-05-2023,28,May,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-06-2023,32,June,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-07-2023,29,July,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-08-2023,33,August,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-09-2023,33,September,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-10-2023,29,October,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-11-2023,28,November,Yes
CUST101460,47,North,Mobile App,22,34904,1,0.7,1,0,46-60,Medium,01-12-2023,23,December,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-01-2022,24,January,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-02-2022,24,February,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-03-2022,32,March,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-04-2022,28,April,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-05-2022,28,May,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-06-2022,30,June,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-07-2022,30,July,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-08-2022,25,August,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-09-2022,20,September,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-10-2022,18,October,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-11-2022,24,November,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-12-2022,20,December,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-01-2023,22,January,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-02-2023,21,February,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-03-2023,20,March,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-04-2023,25,April,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-05-2023,26,May,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-06-2023,29,June,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-07-2023,29,July,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-08-2023,29,August,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-09-2023,32,September,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-10-2023,28,October,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-11-2023,27,November,Yes
CUST101466,39,East,ATM,10,57734,3,0.06,0,1,31-45,Medium,01-12-2023,23,December,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-01-2022,25,January,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-02-2022,30,February,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-03-2022,32,March,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-04-2022,28,April,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-05-2022,31,May,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-06-2022,25,June,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-07-2022,28,July,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-08-2022,25,August,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-09-2022,26,September,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-10-2022,22,October,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-11-2022,20,November,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-12-2022,23,December,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-01-2023,16,January,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-02-2023,19,February,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-03-2023,24,March,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-04-2023,24,April,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-05-2023,28,May,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-06-2023,31,June,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-07-2023,32,July,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-08-2023,33,August,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-09-2023,30,September,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-10-2023,27,October,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-11-2023,25,November,Yes
CUST101469,34,Central,Mobile App,17,57063,1,0.94,0,0,31-45,Medium,01-12-2023,24,December,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-01-2022,20,January,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-02-2022,19,February,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-03-2022,22,March,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-04-2022,24,April,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-05-2022,26,May,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-06-2022,19,June,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-07-2022,20,July,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-08-2022,16,August,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-09-2022,18,September,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-10-2022,12,October,No
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-11-2022,13,November,No
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-12-2022,13,December,No
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-01-2023,11,January,No
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-02-2023,15,February,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-03-2023,15,March,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-04-2023,17,April,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-05-2023,17,May,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-06-2023,20,June,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-07-2023,20,July,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-08-2023,22,August,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-09-2023,22,September,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-10-2023,26,October,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-11-2023,19,November,Yes
CUST101470,27,North,ATM,26,70832,4,0.91,0,0,18-30,High,01-12-2023,16,December,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-01-2022,24,January,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-02-2022,28,February,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-03-2022,29,March,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-04-2022,27,April,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-05-2022,31,May,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-06-2022,31,June,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-07-2022,23,July,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-08-2022,25,August,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-09-2022,22,September,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-10-2022,20,October,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-11-2022,18,November,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-12-2022,17,December,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-01-2023,20,January,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-02-2023,17,February,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-03-2023,21,March,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-04-2023,20,April,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-05-2023,27,May,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-06-2023,27,June,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-07-2023,29,July,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-08-2023,29,August,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-09-2023,28,September,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-10-2023,27,October,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-11-2023,29,November,Yes
CUST101479,31,South,Online Banking,22,36383,2,0.29,0,0,31-45,Medium,01-12-2023,22,December,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-01-2022,26,January,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-02-2022,24,February,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-03-2022,28,March,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-04-2022,34,April,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-05-2022,32,May,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-06-2022,30,June,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-07-2022,28,July,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-08-2022,29,August,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-09-2022,26,September,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-10-2022,22,October,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-11-2022,21,November,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-12-2022,19,December,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-01-2023,20,January,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-02-2023,24,February,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-03-2023,25,March,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-04-2023,28,April,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-05-2023,28,May,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-06-2023,27,June,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-07-2023,28,July,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-08-2023,32,August,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-09-2023,31,September,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-10-2023,28,October,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-11-2023,28,November,Yes
CUST101482,19,Central,ATM,18,71707,1,0.49,1,0,18-30,High,01-12-2023,30,December,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-01-2022,15,January,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-02-2022,18,February,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-03-2022,24,March,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-04-2022,23,April,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-05-2022,27,May,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-06-2022,25,June,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-07-2022,22,July,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-08-2022,20,August,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-09-2022,16,September,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-10-2022,15,October,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-11-2022,15,November,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-12-2022,13,December,No
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-01-2023,15,January,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-02-2023,16,February,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-03-2023,16,March,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-04-2023,17,April,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-05-2023,18,May,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-06-2023,23,June,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-07-2023,24,July,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-08-2023,28,August,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-09-2023,24,September,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-10-2023,22,October,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-11-2023,21,November,Yes
CUST101483,62,North,Branch,18,57706,3,0.1,1,1,60+,Medium,01-12-2023,18,December,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-01-2022,29,January,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-02-2022,24,February,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-03-2022,34,March,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-04-2022,32,April,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-05-2022,32,May,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-06-2022,33,June,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-07-2022,31,July,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-08-2022,29,August,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-09-2022,29,September,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-10-2022,22,October,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-11-2022,22,November,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-12-2022,23,December,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-01-2023,22,January,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-02-2023,26,February,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-03-2023,29,March,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-04-2023,27,April,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-05-2023,25,May,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-06-2023,29,June,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-07-2023,28,July,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-08-2023,34,August,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-09-2023,30,September,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-10-2023,31,October,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-11-2023,29,November,Yes
CUST101486,26,South,Online Banking,16,50519,1,0.25,0,0,18-30,Medium,01-12-2023,30,December,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-01-2022,22,January,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-02-2022,19,February,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-03-2022,25,March,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-04-2022,28,April,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-05-2022,25,May,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-06-2022,27,June,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-07-2022,23,July,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-08-2022,22,August,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-09-2022,19,September,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-10-2022,19,October,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-11-2022,16,November,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-12-2022,12,December,No
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-01-2023,14,January,No
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-02-2023,20,February,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-03-2023,19,March,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-04-2023,16,April,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-05-2023,24,May,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-06-2023,21,June,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-07-2023,27,July,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-08-2023,28,August,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-09-2023,25,September,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-10-2023,22,October,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-11-2023,21,November,Yes
CUST101501,59,Central,Branch,18,39344,3,0.7,1,0,46-60,Medium,01-12-2023,22,December,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-01-2022,28,January,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-02-2022,26,February,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-03-2022,30,March,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-04-2022,33,April,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-05-2022,36,May,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-06-2022,32,June,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-07-2022,33,July,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-08-2022,30,August,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-09-2022,28,September,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-10-2022,28,October,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-11-2022,25,November,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-12-2022,23,December,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-01-2023,26,January,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-02-2023,23,February,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-03-2023,24,March,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-04-2023,25,April,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-05-2023,29,May,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-06-2023,32,June,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-07-2023,33,July,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-08-2023,33,August,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-09-2023,32,September,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-10-2023,33,October,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-11-2023,32,November,Yes
CUST101504,55,North,Online Banking,16,63439,1,0.65,0,0,46-60,High,01-12-2023,22,December,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-01-2022,24,January,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-02-2022,28,February,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-03-2022,31,March,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-04-2022,29,April,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-05-2022,28,May,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-06-2022,26,June,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-07-2022,28,July,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-08-2022,29,August,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-09-2022,24,September,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-10-2022,23,October,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-11-2022,22,November,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-12-2022,23,December,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-01-2023,16,January,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-02-2023,23,February,Yes
CUST101506,34,Central,Mobile App,16,41221,2,0.19,0,1,31-45,Medium,01-03-2023,23,March,Yes
